text,label,exp_split
when one hears harry shearer is going to make his debut as a film director one would hope for the best,1,train
the leads we are given here are simply too bland to be interesting,0,train
toback s fondness for fancy split screen stuttering editing and pompous references to wittgenstein and kirkegaard blends uneasily with the titillating material,0,train
adam sandler s 8 crazy nights is 75 wasted minutes of sandler as the voice over hero in columbia pictures perverse idea of an animated holiday movie,0,train
essentially fatal attraction remade for viewers who were in diapers when the original was released in 1987,0,train
this story gets sillier not scarier as it goes along,0,train
even a hardened voyeur would require the patience of job to get through this interminable shapeless documentary about the swinging subculture,0,train
the film s hero is a bore and his innocence soon becomes a questionable kind of inexcusable dumb innocence,0,train
a singularly off putting romantic comedy,0,train
this is an exercise not in biography but in hero worship,0,train
it all comes down to whether you can tolerate leon barlow,0,train
in the spirit of the season i assign one bright shining star to roberto benigni s pinocchio but i guarantee that no wise men will be following after it,0,train
check your brain and your secret agent decoder ring at the door because you do n t want to think too much about what s going on,0,train
a culture clash comedy only half as clever as it thinks it is,0,train
the logic of it all will be greek to anyone not predisposed to the movie s rude and crude humor,0,train
starts out strongly before quickly losing its focus point and purpose in a mess of mixed messages over blown drama and bruce willis with a scar,0,train
a fascinating curiosity piece fascinating that is for about ten minutes,0,train
after that it becomes long and tedious like a classroom play in a college history course,0,train
director jay russell weighs down his capricious fairy tale with heavy sentiment and lightweight meaning,0,train
its screenplay serves as auto critique and its clumsiness as its own most damning censure,0,train
at times it actually hurts to watch,0,train
nemesis suffers from a paunchy midsection several plodding action sequences and a wickedly undramatic central theme,0,train
the jokes are telegraphed so far in advance they must have been lost in the mail,0,train
